gene_id,gene_name
1617,ELK4
1618,NUCKS1
1619,RAB29
1620,SLC41A1
1621,AC119673.2
1622,PM20D1
1623,SRGAP2
1624,IKBKE
1625,RASSF5
1626,EIF2D
1627,DYRK3
1628,MAPKAPK2
1629,PFKFB2
1630,YOD1
1631,C4BPB
1632,C4BPA
1633,AL596218.1
1634,CD55
1635,CR1
1636,CR1L
1637,CD46
1638,MIR29B2CHG
1639,CD34
1640,PLXNA2
1641,HSD11B1-AS1
1642,HSD11B1
1643,TRAF3IP3
1644,C1orf74
1645,UTP25
1646,SYT14
1647,AL022397.1
1648,SERTAD4-AS1
1649,SERTAD4
1650,HHAT
1651,AL034351.3
1652,KCNH1
1653,RCOR3
1654,TRAF5
1655,AL590101.1
1656,LINC00467
1657,SLC30A1
1658,LPGAT1
1659,INTS7
1660,PPP2R5A
1661,AL360091.3
1662,PACC1
1663,NENF
1664,ATF3
1665,BATF3
1666,NSL1
1667,TATDN3
1668,FLVCR1-DT
1669,FLVCR1
1670,VASH2
1671,ANGEL2
1672,RPS6KC1
1673,AL592402.1
1674,PROX1-AS1
1675,PROX1
1676,SMYD2
1677,PTPN14
1678,CENPF
1679,KCNK2
1680,KCTD3
1681,USH2A
1682,ESRRG
1683,GPATCH2
1684,SPATA17
1685,RRP15
1686,TGFB2
1687,LYPLAL1-DT
1688,LYPLAL1
1689,AL360093.1
1690,AC096642.1
1691,AC096642.2
1692,LYPLAL1-AS1
1693,ZC3H11B
1694,SLC30A10
1695,EPRS
1696,BPNT1
1697,IARS2
1698,RAB3GAP2
1699,MARK1
1700,C1orf115
1701,MARC2
1702,MARC1
1703,HLX-AS1
1704,HLX
1705,DUSP10
1706,AL356108.1
1707,AL513314.2
1708,TAF1A
1709,TAF1A-AS1
1710,MIA3
1711,AL592148.3
1712,AIDA
1713,BROX
1714,FAM177B
1715,AL392172.2
1716,AL392172.1
1717,DISP1
1718,AL929091.1
1719,TLR5
1720,SUSD4
1721,CAPN2
1722,TP53BP2
1723,AC138393.3
1724,FBXO28
1725,DEGS1
1726,NVL
1727,CNIH4
1728,WDR26
1729,CNIH3
1730,DNAH14
1731,LBR
1732,ENAH
1733,AC099066.2
1734,AC099066.1
1735,SRP9
1736,EPHX1
1737,AL591895.1
1738,TMEM63A
1739,LEFTY1
1740,PYCR2
1741,SDE2
1742,AL512343.2
1743,H3F3A
1744,ACBD3
1745,ACBD3-AS1
1746,LIN9
1747,PARP1
1748,AL359704.3
1749,STUM
1750,ITPKB
1751,PSEN2
1752,COQ8A
1753,CDC42BPA
1754,AL353689.3
1755,AL451047.1
1756,ZNF678
1757,SNAP47
1758,JMJD4
1759,AL731702.1
1760,WNT9A
1761,ARF1
1762,C1orf35
1763,MRPL55
1764,GUK1
1765,IBA57
1766,OBSCN-AS1
1767,OBSCN
1768,AL353593.1
1769,AL670729.3
1770,TRIM11
1771,HIST3H2A
1772,HIST3H2BB
1773,RNF187
1774,RHOU
1775,AL162595.1
1776,RAB4A
1777,AL117350.1
1778,CCSAP
1779,NUP133
1780,ABCB10
1781,TAF5L
1782,URB2
1783,GALNT2
1784,AL136988.2
1785,AL136988.1
1786,PGBD5
1787,AL133516.1
1788,COG2
1789,AL158214.2
1790,AGT
1791,AL512328.1
1792,C1orf198
1793,AL118511.1
1794,TTC13
1795,ARV1
1796,FAM89A
1797,TRIM67
1798,C1orf131
1799,GNPAT
1800,EXOC8
1801,SPRTN
1802,EGLN1
1803,AL445524.1
1804,TSNAX
1805,DISC1
1806,AL136171.2
1807,DISC1-IT1
1808,SIPA1L2
1809,MAP10
1810,NTPCR
1811,PCNX2
1812,MAP3K21
1813,KCNK1
1814,SLC35F3
1815,AL355472.2
1816,COA6-AS1
1817,COA6
1818,TARBP1
1819,IRF2BP2
1820,AL160408.2
1821,AL391832.4
1822,TOMM20
1823,RBM34
1824,ARID4B
1825,GGPS1
1826,TBCE
1827,TBCE.1
1828,B3GALNT2
1829,GNG4
1830,LYST
1831,NID1
1832,GPR137B
1833,ERO1B
1834,EDARADD
1835,LGALS8
1836,AL359921.1
1837,HEATR1
1838,ACTN2
1839,MTR
1840,RYR2
1841,MTRNR2L11
1842,AL356010.2
1843,LINC01139
1844,CHRM3
1845,CHRM3-AS2
1846,FMN2
1847,AL359918.2
1848,GREM2
1849,RGS7
1850,AL359764.2
1851,AL359764.3
1852,FH
1853,KMO
1854,OPN3
1855,CHML
1856,WDR64
1857,PLD5
1858,AL591686.2
1859,CEP170
1860,AL606534.1
1861,AL606534.2
1862,SDCCAG8
1863,AKT3
1864,AL591721.1
1865,AL662889.1
1866,AKT3-IT1
1867,ZBTB18
1868,AL645465.1
1869,ADSS
1870,CATSPERE
1871,DESI2
1872,COX20
1873,HNRNPU
1874,EFCAB2
1875,KIF26B
1876,KIF26B-AS1
1877,SMYD3
1878,AC118555.1
1879,AC092801.1
1880,SMYD3-IT1
1881,TFB2M
1882,CNST
1883,AL591623.1
1884,AL591848.2
1885,SCCPDH
1886,AL591848.4
1887,LINC01341
1888,AHCTF1
1889,ZNF670
1890,ZNF669
1891,ZNF124
1892,AL390728.6
1893,ZNF496
1894,AC104335.1
1895,GCSAML
1896,AL390860.1
1897,TRIM58
1898,OR2L8
1899,OR2L5
1900,OR2L2
1901,OR2L3
1902,OR2L13
1903,OR2M3
1904,SH3BP5L
1905,ZNF672
1906,ZNF692
1907,PGBD2
1908,SH3YL1
1909,ACP1
1910,ALKAL2
1911,TMEM18
1912,LINC01115
1913,SNTG2-AS1
1914,SNTG2
1915,AC105450.1
1916,PXDN
1917,MYT1L
1918,MYT1L-AS1
1919,AC011995.2
1920,LINC01250
1921,AC019118.2
1922,EIPR1
1923,EIPR1-IT1
1924,TRAPPC12
1925,ADI1
1926,AC231981.1
1927,AC108488.1
1928,RNASEH1
1929,RNASEH1-AS1
1930,RPS7
1931,COLEC11
1932,DCDC2C
1933,SOX11
1934,SILC1
1935,AC017053.1
1936,NRIR
1937,CMPK2
1938,RSAD2
1939,RNF144A-AS1
1940,RNF144A
1941,AC013460.1
1942,LINC00299
1943,LINC01814
1944,ID2-AS1
1945,ID2
1946,KIDINS220
1947,MBOAT2
1948,ASAP2
1949,ITGB1BP1
1950,CPSF3
1951,IAH1
1952,ADAM17
1953,AC080162.1
1954,AC073195.1
1955,YWHAQ
1956,AC082651.3
1957,TAF1B
1958,AC010969.2
1959,GRHL1
1960,AC104794.3
1961,KLF11
1962,AC104794.5
1963,CYS1
1964,RRM2
1965,HPCAL1
1966,ODC1
1967,ODC1-DT
1968,NOL10
1969,RN7SL832P
1970,ATP6V1C2
1971,PDIA6
1972,AC062028.1
1973,C2orf50
1974,SLC66A3
1975,ROCK2
1976,AC099344.3
1977,E2F6
1978,GREB1
1979,LPIN1
1980,MIR3681HG
1981,AC009486.2
1982,TRIB2
1983,AC064875.1
1984,LINC00276
1985,LRATD1
1986,AC068286.2
1987,NBAS
1988,DDX1
1989,MYCN
1990,AC010745.2
1991,FAM49A
1992,RAD51AP2
1993,VSNL1
1994,SMC6
1995,GEN1
1996,KCNS3
1997,AC079148.3
1998,RDH14
1999,NT5C1B
2000,LINC01376
2001,LINC00954
2002,TTC32
2003,WDR35
2004,AC079145.1
2005,MATN3
2006,LAPTM4A
2007,SDC1
2008,PUM2
2009,RHOB
2010,HS1BP3
2011,LDAH
2012,AC018742.1
2013,AC009411.2
2014,AC096570.1
2015,AC018467.1
2016,KLHL29
2017,AC011239.1
2018,ATAD2B
2019,UBXN2A
2020,MFSD2B
2021,WDCP
2022,FKBP1B
2023,SF3B6
2024,FAM228B
2025,TP53I3
2026,PFN4
2027,FAM228A
2028,ITSN2
2029,AC009228.1
2030,NCOA1
2031,PTRHD1
2032,CENPO
2033,ADCY3
2034,DNAJC27
2035,DNAJC27-AS1
2036,EFR3B
2037,POMC
2038,DNMT3A
2039,DTNB
2040,AC104699.1
2041,ASXL2
2042,KIF3C
2043,RAB10
2044,GAREM2
2045,HADHA
2046,HADHB
2047,AC010896.1
2048,ADGRF3
2049,SELENOI
2050,DRC1
2051,OTOF
2052,KCNK3
2053,SLC35F6
2054,CENPA
2055,DPYSL5
2056,AC013472.2
2057,MAPRE3
2058,TMEM214
2059,AGBL5
2060,OST4
2061,EMILIN1
2062,KHK
2063,CGREF1
2064,ABHD1
2065,PREB
2066,SLC5A6
2067,ATRAID
2068,CAD
2069,UCN
2070,MPV17
2071,GTF3C2
2072,AC074117.1
2073,EIF2B4
2074,SNX17
2075,ZNF513
2076,PPM1G
2077,NRBP1
2078,IFT172
2079,FNDC4
2080,GCKR
2081,ZNF512
2082,CCDC121
2083,GPN1
2084,SUPT7L
2085,SLC4A1AP
2086,MRPL33
2087,RBKS
2088,BABAM2
2089,AC093690.1
2090,FOSL2
2091,AC104695.4
2092,PLB1
2093,AC092164.1
2094,PPP1CB
2095,SPDYA
2096,TRMT61B
2097,WDR43
2098,TOGARAM2
2099,PCARE
2100,AC105398.1
2101,CLIP4
2102,ALK
2103,AC074096.1
2104,AC016907.2
2105,YPEL5
2106,LBH
2107,LCLAT1
2108,CAPN13
2109,GALNT14
2110,CAPN14
2111,EHD3
2112,SRD5A2
2113,AL133247.1
2114,LINC01946
2115,AL121652.1
2116,MEMO1
2117,DPY30
2118,SPAST
2119,AL121658.1
2120,SLC30A6
2121,NLRC4
2122,YIPF4
2123,BIRC6
2124,AL133243.2
2125,AL133243.3
2126,AL133243.1
2127,TTC27
2128,LINC00486
2129,LTBP1
2130,AC019127.1
2131,RASGRP3
2132,AC020594.1
2133,FAM98A
2134,AC017050.1
2135,LINC01320
2136,CRIM1-DT
2137,CRIM1
2138,FEZ2
2139,VIT
2140,STRN
2141,HEATR5B
2142,GPATCH11
2143,EIF2AK2
2144,CEBPZOS
2145,CEBPZ
2146,AC007390.2
2147,NDUFAF7
2148,PRKD3
2149,QPCT
2150,CDC42EP3
2151,LINC00211
2152,RMDN2
2153,RMDN2-AS1
2154,CYP1B1
2155,CYP1B1-AS1
2156,AC009229.2
2157,AC009229.1
2158,ATL2
2159,LINC02613
2160,HNRNPLL
2161,GALM
2162,SRSF7
2163,GEMIN6
2164,DHX57
2165,MORN2
2166,ARHGEF33
2167,AC019171.1
2168,SOS1
2169,SOS1-IT1
2170,CDKL4
2171,MAP4K3
2172,AC007684.2
2173,MAP4K3-DT
2174,TMEM178A
2175,THUMPD2
2176,SLC8A1-AS1
2177,SLC8A1
2178,AC007317.2
2179,PKDCC
2180,EML4
2181,COX7A2L
2182,KCNG3
2183,MTA3
2184,HAAO
2185,LINC01819
2186,LINC02580
2187,AC010883.3
2188,ZFP36L2
2189,THADA
2190,PLEKHH2
2191,C1GALT1C1L
2192,DYNC2LI1
2193,LRPPRC
2194,PPM1B
2195,SLC3A1
2196,PREPL
2197,CAMKMT
2198,LINC01121
2199,AC009236.2
2200,AC009236.1
2201,SRBD1
2202,PRKCE
2203,EPAS1
2204,ATP6V1E2
2205,RHOQ
2206,AC018682.1
2207,PIGF
2208,CRIPT
2209,LINC01118
2210,SOCS5
2211,LINC01119
2212,MCFD2
2213,TTC7A
2214,STPG4
2215,CALM2
2216,EPCAM-DT
2217,EPCAM
2218,MSH2
2219,KCNK12
2220,MSH6
2221,FBXO11
2222,AC092650.1
2223,FOXN2
2224,AC093635.1
2225,PPP1R21
2226,STON1
2227,STON1-GTF2A1L
2228,LHCGR
2229,AC009975.1
2230,FSHR
2231,AC009975.2
2232,NRXN1
2233,AC068725.1
2234,AC009234.1
2235,AC007682.1
2236,AC007402.1
2237,AC010967.1
2238,ASB3
2239,CHAC2
2240,ERLEC1
2241,PSME4
2242,ACYP2
2243,AC008280.3
2244,C2orf73
2245,SPTBN1
2246,AC092839.1
2247,AC093110.1
2248,EML6
2249,AC104781.2
2250,RTN4
2251,CLHC1
2252,RPS27A
2253,MTIF2
2254,AC012358.3
2255,CCDC88A
2256,CFAP36
2257,PPP4R3B
2258,AC015982.2
2259,PNPT1
2260,EFEMP1
2261,AC011306.1
2262,AC007743.1
2263,CCDC85A
2264,AC132153.1
2265,VRK2
2266,AC068193.1
2267,FANCL
2268,LINC01122
2269,AC007100.1
2270,BCL11A
2271,PAPOLG
2272,REL
2273,PUS10
2274,PEX13
2275,KIAA1841
2276,AC016747.1
2277,C2orf74
2278,USP34
2279,AC016727.1
2280,XPO1
2281,AC016727.3
2282,FAM161A
2283,CCT4
2284,AC107081.2
2285,COMMD1
2286,AC018462.1
2287,B3GNT2
2288,TMEM17
2289,AC092155.1
2290,EHBP1
2291,AC092567.1
2292,AC007098.1
2293,AC009501.3
2294,WDPCP
2295,MDH1
2296,UGP2
2297,VPS54
2298,AC012368.2
2299,PELI1
2300,AC012368.1
2301,LGALSL-DT
2302,LGALSL
2303,AC008074.2
2304,AFTPH
2305,SERTAD2
2306,LINC02245
2307,SLC1A4
2308,LINC02576
2309,CEP68
2310,RAB1A
2311,ACTR2
2312,SPRED2
2313,AC007389.1
2314,AC007389.3
2315,LINC01873
2316,MEIS1
2317,LINC01798
2318,LINC01828
2319,LINC01829
2320,ETAA1
2321,C1D
2322,WDR92
2323,PNO1
2324,PPP3R1
2325,AC017083.1
2326,CNRIP1
2327,PLEK
2328,FBXO48
2329,APLF
2330,ARHGAP25
2331,ANTXR1
2332,AC114802.1
2333,GFPT1
2334,NFU1
2335,AAK1
2336,ANXA4
2337,GMCL1
2338,SNRNP27
2339,MXD1
2340,ASPRV1
2341,PCBP1-AS1
2342,PCBP1
2343,C2orf42
2344,TIA1
2345,PCYOX1
2346,SNRPG
2347,FAM136A
2348,TGFA
2349,ADD2
2350,AC005234.2
2351,ANKRD53
2352,TEX261
2353,NAGK
2354,MCEE
2355,MPHOSPH10
2356,PAIP2B
2357,ZNF638
2358,AC007878.1
2359,DYSF
2360,CYP26B1
2361,EXOC6B
2362,SPR
2363,SFXN5
2364,RAB11FIP5
2365,AC010913.1
2366,SMYD5
2367,PRADC1
2368,CCT7
2369,FBXO41
2370,AC074008.2
2371,ALMS1
2372,ALMS1-IT1
2373,TPRKB
2374,DUSP11
2375,STAMBP
2376,AC073046.3
2377,DGUOK
2378,DGUOK-AS1
2379,TET3
2380,AC073263.1
2381,BOLA3
2382,BOLA3-AS1
2383,MOB1A
2384,MTHFD2
2385,SLC4A5
2386,DCTN1
2387,DCTN1-AS1
2388,C2orf81
2389,AC005041.4
2390,WDR54
2391,RTKN
2392,INO80B
2393,WBP1
2394,MOGS
2395,AC005041.5
2396,CCDC142
2397,TTC31
2398,LBX2-AS1
2399,PCGF1
2400,TLX2
2401,DQX1
2402,AUP1
2403,HTRA2
2404,LOXL3
2405,DOK1
2406,SEMA4F
2407,HK2
2408,POLE4
2409,TACR1
2410,AC007681.1
2411,EVA1A
2412,AC007099.1
2413,MRPL19
2414,GCFC2
2415,AC005034.6
2416,AC110614.1
2417,AC073091.3
2418,AC073091.4
2419,LRRTM4
2420,AC079117.2
2421,AC079117.1
2422,AC012494.1
2423,CTNNA2
2424,AC010975.1
2425,AC016716.2
2426,LRRTM1
2427,AC008067.1
2428,SUCLG1
2429,DNAH6
2430,TRABD2A
2431,TMSB10
2432,AC022210.2
2433,KCMF1
2434,TCF7L1
2435,TCF7L1-IT1
2436,TGOLN2
2437,RETSAT
2438,ELMOD3
2439,CAPG
2440,PARTICL
2441,MAT2A
2442,GGCX
2443,VAMP8
2444,VAMP5
2445,RNF181
2446,TMEM150A
2447,USP39
2448,C2orf68
2449,GNLY
2450,ATOH8
2451,AC105053.1
2452,ST3GAL5
2453,ST3GAL5-AS1
2454,POLR1A
2455,PTCD3
2456,IMMT
2457,AC009309.1
2458,MRPL35
2459,REEP1
2460,KDM3A
2461,CHMP3
2462,AC015971.1
2463,RNF103
2464,RMND5A
2465,CD8A
2466,CD8B
2467,PLGLB1
2468,AC068279.2
2469,CYTOR
2470,PLGLB2
2471,RGPD2
2472,AC108479.3
2473,KRCC1
2474,THNSL2
2475,AC104134.1
2476,EIF2AK3
2477,EIF2AK3-DT
2478,RPIA
2479,MAL
2480,MRPS5
2481,ZNF514
2482,ZNF2
2483,AC092835.1
2484,PROM2
2485,KCNIP3
2486,FAHD2A
2487,AC009237.14
2488,LINC00342
2489,ANKRD36C
2490,DUSP2
2491,STARD7
2492,STARD7-AS1
2493,TMEM127
2494,CIAO1
2495,SNRNP200
2496,ITPRIPL1
2497,ARID5A
2498,KANSL3
2499,FER1L5
2500,LMAN2L
2501,CNNM4
2502,CNNM3
2503,ANKRD23
2504,ANKRD39
2505,SEMA4C
2506,FAM178B
2507,FAHD2B
2508,ANKRD36
2509,AC159540.2
2510,AC092683.1
2511,ANKRD36B
2512,COX5B
2513,ACTR1B
2514,C2orf92
2515,TMEM131
2516,VWA3B
2517,INPP4A
2518,COA5
2519,UNC50
2520,MGAT4A
2521,LINC02611
2522,KIAA1211L
2523,TSGA10
2524,AC079447.1
2525,LIPT1
2526,MITD1
2527,MRPL30
2528,LYG2
2529,LYG1
2530,TXNDC9
2531,EIF5B
2532,REV1
2533,AFF3
2534,LONRF2
2535,CHST10
2536,PDCL3
2537,NPAS2
2538,RPL31
2539,TBC1D8
2540,CNOT11
2541,RNF149
2542,CREG2
2543,RFX8
2544,MAP4K4
2545,IL1R1
2546,IL1RL2
2547,IL18R1
2548,SLC9A2
2549,MFSD9
2550,TMEM182
2551,LINC01102
2552,PANTR1
2553,AC018730.1
2554,POU3F3
2555,AC010884.1
2556,MRPS9
2557,AC104655.1
2558,TGFBRAP1
2559,AC012360.3
2560,C2orf49
2561,FHL2
2562,AC108058.1
2563,NCK2
2564,AC010978.1
2565,AC009505.1
2566,ECRG4
2567,UXS1
2568,AC018878.1
2569,RGPD3
2570,ST6GAL2
2571,SULT1C2
2572,SULT1C4
2573,GCC2
2574,GCC2-AS1
2575,LIMS1
2576,RANBP2
2577,CCDC138
2578,EDAR
2579,SH3RF3
2580,SEPTIN10
2581,SOWAHC
2582,AC074387.1
2583,RGPD5
2584,MALL
2585,NPHP1
2586,MTLN
2587,BUB1
2588,ACOXL
2589,MIR4435-2HG
2590,BCL2L11
2591,AC108463.3
2592,AC017002.6
2593,AC017002.5
2594,ANAPC1
2595,MERTK
2596,AC093675.1
2597,TMEM87B
2598,FBLN7
2599,ZC3H8
2600,AC092645.2
2601,ZC3H6
2602,RGPD8
2603,TTL
2604,POLR1B
2605,CHCHD5
2606,AC012442.2
2607,AC079922.2
2608,SLC20A1
2609,CKAP2L
2610,PSD4
2611,PAX8-AS1
2612,PAX8
2613,AC016745.1
2614,AC016745.2
2615,CBWD2
2616,RABL2A
2617,AC017074.1
2618,SLC35F5
2619,AC104653.1
2620,AC110769.2
2621,ACTR3
2622,LINC01191
2623,DPP10
2624,AC093610.1
2625,DPP10-AS1
2626,AC016721.1
2627,AC009312.1
2628,DDX18
2629,AC009404.1
2630,CCDC93
2631,AC009303.2
2632,INSIG2
2633,THORLNC
2634,STEAP3
2635,STEAP3-AS1
2636,C2orf76
2637,DBI
2638,CFAP221
2639,TMEM177
2640,PTPN4
2641,EPB41L5
2642,AC012363.1
2643,TMEM185B
2644,RALB
2645,INHBB
2646,GLI2
2647,CLASP1
2648,AC012447.1
2649,NIFK-AS1
2650,NIFK
2651,TSN
2652,AC011246.1
2653,AC079154.1
2654,CNTNAP5
2655,GYPC
2656,BIN1
2657,CYP27C1
2658,ERCC3
2659,AC068282.1
2660,MAP3K2
2661,MAP3K2-DT
2662,PROC
2663,IWS1
2664,AC010976.1
2665,LIMS2
2666,GPR17
2667,WDR33
2668,SFT2D3
2669,POLR2D
2670,AMMECR1L
2671,AC012306.2
2672,AC012306.3
2673,SAP130
2674,UGGT1
2675,HS6ST1
2676,LINC02572
2677,LINC01856
2678,SMPD4
2679,MZT2B
2680,CCDC115
2681,IMP4
2682,PTPN18
2683,AC140481.1
2684,AMER3
2685,ARHGEF4
2686,FAM168B
2687,PLEKHB2
2688,AC073869.3
2689,MZT2A
2690,TUBA3D
2691,CCDC74A
2692,C2orf27A
2693,ANKRD30BL
2694,AC097532.2
2695,AC097532.3
2696,GPR39
2697,LYPD1
2698,NCKAP5
2699,AC010974.2
2700,NCKAP5-AS1
2701,NCKAP5-AS2
2702,MGAT5
2703,TMEM163
2704,AC110620.2
2705,CCNT2-AS1
2706,ACMSD
2707,CCNT2
2708,RAB3GAP1
2709,ZRANB3
2710,R3HDM1
2711,UBXN4
2712,MCM6
2713,DARS
2714,DARS-AS1
2715,CXCR4
2716,THSD7B
2717,HNMT
2718,AC114763.1
2719,SPOPL
2720,AC092620.1
2721,AC013265.1
2722,LRP1B
2723,KYNU
2724,ARHGAP15
2725,AC079793.1
2726,AC092652.3
2727,AC092652.1
2728,AC092652.2
2729,AC016910.1
2730,GTDC1
2731,ZEB2
2732,AC009951.5
2733,ZEB2-AS1
2734,AC009951.6
2735,LINC01412
2736,TEX41
2737,ACVR2A
2738,AC009480.1
2739,ORC4
2740,MBD5
2741,EPC2
2742,AC105402.3
2743,KIF5C
2744,AC105402.4
2745,LYPD6B
2746,LYPD6
2747,MMADHC
2748,AC007364.1
2749,LINC01931
2750,RND3
2751,AC023469.1
2752,RBM43
2753,NMI
2754,TNFAIP6
2755,RIF1
2756,NEB
2757,ARL5A
2758,AC097448.1
2759,CACNB4
2760,STAM2
2761,FMNL2
2762,AC012066.2
2763,AC012443.2
2764,PRPF40A
2765,ARL6IP6
2766,AC012501.2
2767,RPRM
2768,GALNT13
2769,AC009227.1
2770,AC061961.1
2771,KCNJ3
2772,LINC01876
2773,AC074099.1
2774,NR4A2
2775,GPD2
2776,GALNT5
2777,ERMN
2778,CYTIP
2779,ACVR1C
2780,AC019186.1
2781,ACVR1
2782,UPP2
2783,CCDC148
2784,PKP4
2785,PKP4-AS1
2786,DAPL1
2787,TANC1
2788,WDSUB1
2789,BAZ2B
2790,AC008277.1
2791,AC009506.1
2792,AC009961.1
2793,MARCH7
2794,CD302
2795,LY75
2796,PLA2R1
2797,LINC02478
2798,RBMS1
2799,TANK
2800,AC009299.3
2801,PSMD14
2802,SLC4A10
2803,AC062022.2
2804,FAP
2805,IFIH1
2806,GCA
2807,KCNH7
2808,AC011900.1
2809,FIGN
2810,AC016766.1
2811,GRB14
2812,COBLL1
2813,AC019197.1
2814,SLC38A11
2815,SCN3A
2816,SCN2A
2817,CSRNP3
2818,GALNT3
2819,AC009495.3
2820,AC009495.1
2821,TTC21B
2822,TTC21B-AS1
2823,SCN1A-AS1
2824,SCN1A
2825,SCN9A
2826,SCN7A
2827,XIRP2
2828,AC073050.1
2829,AC016723.1
2830,B3GALT1
2831,STK39
2832,CERS6
2833,CERS6-AS1
2834,NOSTRIN
2835,SPC25
2836,G6PC2
2837,LRP2
2838,BBS5
2839,KLHL41
2840,FASTKD1
2841,PPIG
2842,CCDC173
2843,PHOSPHO2
2844,KLHL23
2845,SSB
2846,METTL5
2847,UBR3
2848,MYO3B
2849,AC007277.1
2850,AC007405.1
2851,AC007405.3
2852,ERICH2
2853,GORASP2
2854,TLK1
2855,METTL8
2856,DCAF17
2857,CYBRD1
2858,DYNC1I2
2859,SLC25A12
2860,HAT1
2861,METAP1D
2862,DLX1
2863,DLX2
2864,AC104088.1
2865,ITGA6
2866,AC078883.1
2867,PDK1
2868,RAPGEF4-AS1
2869,RAPGEF4
2870,MAP3K20
2871,MAP3K20-AS1
2872,SP3
2873,AC016737.2
2874,OLA1
2875,CIR1
2876,SCRN3
2877,GPR155
2878,AC010894.3
2879,WIPF1
2880,CHN1
2881,ATF2
2882,ATP5MC3
2883,LNPK
2884,HOXD10
2885,HOXD-AS2
2886,HOXD9
2887,HOXD8
2888,HOXD3
2889,HOXD4
2890,HAGLR
2891,HOXD1
2892,MTX2
2893,LINC01117
2894,AC017048.2
2895,AC017048.3
2896,LINC01116
2897,AC092162.2
2898,AC074286.1
2899,AC079305.3
2900,HNRNPA3
2901,NFE2L2
2902,AC079305.1
2903,AC019080.1
2904,AC019080.6
2905,AGPS
2906,TTC30B
2907,TTC30A
2908,PDE11A
2909,AC012499.1
2910,RBM45
2911,OSBPL6
2912,CHROMR
2913,PRKRA
2914,PJVK
2915,FKBP7
2916,PLEKHA3
2917,TTN-AS1
2918,TTN
2919,AC009948.2
2920,AC010680.2
2921,AC010680.4
2922,AC010680.1
2923,AC092640.1
2924,CCDC141
2925,SESTD1
2926,ZNF385B
2927,CWC22
2928,AC009478.1
2929,UBE2E3
2930,LINC01934
2931,ITGA4
2932,CERKL
2933,ITPRID2
2934,PPP1R1C
2935,PDE1A
2936,DNAJC10
2937,FRZB
2938,NCKAP1
2939,DUSP19
2940,NUP35
2941,AC021851.1
2942,AC021851.2
2943,ZNF804A
2944,AC009315.1
2945,FSIP2-AS1
2946,FSIP2-AS2
2947,FSIP2
2948,AC097500.1
2949,LINC01473
2950,AC017071.1
2951,ZC3H15
2952,ITGAV
2953,AC017101.1
2954,FAM171B
2955,ZSWIM2
2956,AC007319.1
2957,CALCRL
2958,TFPI
2959,LINC01090
2960,GULP1
2961,COL3A1
2962,COL5A2
2963,WDR75
2964,SLC40A1
2965,ASNSD1
2966,ANKAR
2967,OSGEPL1
2968,ORMDL1
2969,PMS1
2970,C2orf88
2971,HIBCH
2972,INPP1
2973,MFSD6
2974,NEMP2
2975,AC108047.1
2976,AC006460.2
2977,NAB1
2978,AC006460.1
2979,GLS
2980,STAT1
2981,STAT4
2982,AC092614.1
2983,MYO1B
2984,NABP1
2985,CAVIN2
2986,AC098617.1
2987,TMEFF2
2988,LINC01821
2989,SLC39A10
2990,DNAH7
2991,STK17B
2992,AC114760.2
2993,HECW2
2994,CCDC150
2995,GTF3C3
2996,C2orf66
2997,PGAP1
2998,ANKRD44
2999,SF3B1
3000,COQ10B
3001,HSPD1
3002,HSPE1
3003,MOB4
3004,RFTN2
3005,AC011997.1
3006,MARS2
3007,BOLL
3008,PLCL1
3009,SATB2
3010,LINC01877
3011,FTCDNL1
3012,AC097717.1
3013,C2orf69
3014,TYW5
3015,MAIP1
3016,SPATS2L
3017,AC012459.1
3018,KCTD18
3019,SGO2
3020,AOX1
3021,BZW1
3022,CLK1
3023,PPIL3
3024,NIF3L1
3025,ORC2
3026,AC005037.1
3027,FAM126B
3028,NDUFB3
3029,CFLAR
3030,CFLAR-AS1
3031,CASP10
3032,CASP8
3033,FLACC1
3034,TRAK2
3035,STRADB
3036,C2CD6
3037,TMEM237
3038,MPP4
3039,ALS2
3040,CDK15
3041,FZD7
3042,SUMO1
3043,NOP58
3044,AC064836.4
3045,AC064836.3
3046,BMPR2
3047,FAM117B
3048,ICA1L
3049,WDR12
3050,CARF
3051,NBEAL1
3052,CYP20A1
3053,ABI2
3054,RAPH1
3055,PARD3B
3056,AC007736.1
3057,NRP2
3058,AC007679.1
3059,INO80D
3060,AC007383.2
3061,NDUFS1
3062,AC007383.3
3063,EEF1B2
3064,GPR1-AS
3065,ZDBF2
3066,ADAM23
3067,AC010731.2
3068,MDH1B
3069,FASTKD2
3070,AC008269.1
3071,CPO
3072,KLF7
3073,KLF7-IT1
3074,MYOSLID
3075,AC007879.3
3076,AC009226.1
3077,CREB1
3078,METTL21A
3079,CCNYL1
3080,FZD5
3081,PLEKHM3
3082,IDH1
3083,IDH1-AS1
3084,PIKFYVE
3085,PTH2R
3086,MAP2
3087,UNC80
3088,RPE
3089,KANSL1L
3090,AC007038.2
3091,AC007038.1
3092,AC006994.2
3093,ACADL
3094,LANCL1-AS1
3095,LANCL1
3096,CPS1
3097,ERBB4
3098,AC093865.1
3099,AC108066.2
3100,IKZF2
3101,SPAG16-DT
3102,SPAG16
3103,AC068051.1
3104,VWC2L
3105,BARD1
3106,SNHG31
3107,ABCA12
3108,AC072062.1
3109,AC092844.1
3110,ATIC
3111,FN1
3112,AC012462.1
3113,AC012668.3
3114,LINC00607
3115,MREG
